"Aeroporto","Semana","Voos_como_Destino","Voos_como_Origem","Total_Voos"
"SBME",12,15,15,30
"SBME",46,12,12,24
"SBME",47,10,10,20
"SBME",48,12,12,24
"SBME",49,14,14,28
"SBME",50,14,14,28
"SBME",51,12,12,24
"SBME",52,6,6,12
"SBME",53,2,2,4
"SBTD",1,5,5,10
"SBTD",2,6,6,12
"SBTD",3,6,6,12
"SBTD",4,6,6,12
"SBTD",5,4,4,8
"SBTD",6,5,5,10
"SBTD",7,5,5,10
"SBTD",8,3,3,6
"SBTD",9,5,5,10
"SBTD",10,5,5,10
"SBTD",11,4,4,8
"SBTD",12,4,4,8
"SBJE",1,25,24,49
"SBJE",2,20,20,40
"SBJE",3,20,20,40
"SBJE",4,20,20,40
"SBJE",5,16,17,33
"SBJE",6,11,10,21
"SBJE",7,12,12,24
"SBJE",8,32,32,64
"SBJE",9,29,31,60
"SBJE",10,27,28,55
"SBJE",11,27,27,54
"SBJE",12,14,14,28
"SBJE",47,1,1,2
"SBJE",48,2,2,4
"SBJE",49,4,4,8
"SBJE",50,5,5,10
"SBJE",51,38,38,76
"SBJE",52,41,40,81
"SBJE",53,10,11,21
"SBRD",1,6,5,11
"SBRD",2,5,6,11
"SBRD",3,6,6,12
"SBRD",4,6,5,11
"SBRD",5,5,5,10
"SBRD",6,5,5,10
"SBRD",7,8,7,15
"SBRD",8,4,4,8
"SBRD",9,5,5,10
"SBRD",10,6,6,12
"SBRD",11,6,6,12
"SBRD",12,3,4,7
"SBRD",25,1,1,2
"SBRD",26,3,3,6
"SBRD",27,3,3,6
"SBRD",28,4,4,8
"SBRD",29,4,4,8
"SBRD",30,3,3,6
"SBRD",31,4,4,8
"SBRD",32,3,3,6
"SBRD",33,4,4,8
"SBRD",34,3,3,6
"SBRD",35,6,6,12
"SBRD",36,8,8,16
"SBRD",37,9,9,18
"SBRD",38,9,9,18
"SBRD",39,9,9,18
"SBRD",40,7,7,14
"SBRD",41,6,6,12
"SBRD",42,8,8,16
"SBRD",43,8,8,16
"SBRD",44,7,7,14
"SBRD",45,5,6,11
"SBRD",46,4,4,8
"SBRD",47,3,3,6
"SBRD",48,5,5,10
"SBRD",49,5,5,10
"SBRD",50,2,1,3
"SBRD",51,5,5,10
"SBRD",52,2,2,4
"SBRD",53,1,1,2
"SBRP",1,185,184,369
"SBRP",2,191,191,382
"SBRP",3,180,179,359
"SBRP",4,178,178,356
"SBRP",5,180,183,363
"SBRP",6,167,168,335
"SBRP",7,163,164,327
"SBRP",8,148,147,295
"SBRP",9,156,160,316
"SBRP",10,161,163,324
"SBRP",11,154,152,306
"SBRP",12,80,76,156
"SBRP",13,1,1,2
"SBRP",23,2,2,4
"SBRP",24,4,4,8
"SBRP",25,6,6,12
"SBRP",26,6,6,12
"SBRP",27,16,15,31
"SBRP",28,19,20,39
"SBRP",29,22,21,43
"SBRP",30,22,22,44
"SBRP",31,26,27,53
"SBRP",32,26,26,52
"SBRP",33,28,28,56
"SBRP",34,29,29,58
"SBRP",35,29,31,60
"SBRP",36,32,33,65
"SBRP",37,46,45,91
"SBRP",38,48,48,96
"SBRP",39,48,48,96
"SBRP",40,51,53,104
"SBRP",41,47,47,94
"SBRP",42,53,51,104
"SBRP",43,55,55,110
"SBRP",44,54,52,106
"SBRP",45,70,70,140
"SBRP",46,69,70,139
"SBRP",47,65,63,128
"SBRP",48,68,67,135
"SBRP",49,72,74,146
"SBRP",50,73,75,148
"SBRP",51,84,84,168
"SBRP",52,74,73,147
"SBRP",53,15,17,32
"SBKG",1,21,19,40
"SBKG",2,25,25,50
"SBKG",3,25,25,50
"SBKG",4,24,25,49
"SBKG",5,22,23,45
"SBKG",6,21,20,41
"SBKG",7,20,21,41
"SBKG",8,19,18,37
"SBKG",9,17,18,35
"SBKG",10,20,20,40
"SBKG",11,18,19,37
"SBKG",12,9,10,19
"SBKG",22,1,1,2
"SBKG",31,2,2,4
"SBKG",32,7,7,14
"SBKG",33,8,8,16
"SBKG",34,10,10,20
"SBKG",35,11,11,22
"SBKG",36,12,12,24
"SBKG",37,11,11,22
"SBKG",38,11,11,22
"SBKG",39,11,10,21
"SBKG",40,15,15,30
"SBKG",41,17,17,34
"SBKG",42,17,17,34
"SBKG",43,18,18,36
"SBKG",44,16,16,32
"SBKG",45,21,20,41
"SBKG",46,20,20,40
"SBKG",47,22,22,44
"SBKG",48,23,23,46
"SBKG",49,22,22,44
"SBKG",50,22,22,44
"SBKG",51,22,21,43
"SBKG",52,17,17,34
"SBKG",53,4,4,8
"SBHT",1,15,15,30
"SBHT",2,20,20,40
"SBHT",3,23,23,46
"SBHT",4,21,21,42
"SBHT",5,20,20,40
"SBHT",6,15,15,30
"SBHT",7,9,9,18
"SBHT",8,10,10,20
"SBHT",9,7,7,14
"SBHT",10,7,7,14
"SBHT",11,9,9,18
"SBHT",12,5,5,10
"SBHT",13,3,2,5
"SBHT",16,3,3,6
"SBHT",17,16,16,32
"SBHT",18,15,15,30
"SBHT",19,14,14,28
"SBHT",20,6,6,12
"SBHT",21,5,5,10
"SBHT",22,5,5,10
"SBHT",23,5,5,10
"SBHT",24,5,5,10
"SBHT",25,5,5,10
"SBHT",26,6,6,12
"SBHT",27,7,7,14
"SBHT",28,7,7,14
"SBHT",29,8,8,16
"SBHT",30,9,9,18
"SBHT",31,6,6,12
"SBHT",32,8,8,16
"SBHT",33,7,7,14
"SBHT",34,7,7,14
"SBHT",35,7,7,14
"SBHT",36,6,6,12
"SBHT",37,6,6,12
"SBHT",38,6,6,12
"SBHT",39,6,6,12
"SBHT",40,6,6,12
"SBHT",41,6,6,12
"SBHT",42,7,7,14
"SBHT",43,7,7,14
"SBHT",44,7,7,14
"SBHT",45,7,7,14
"SBHT",46,7,7,14
"SBHT",47,7,7,14
"SBHT",48,7,7,14
"SBHT",49,7,7,14
"SBHT",50,7,7,14
"SBHT",51,7,7,14
"SBHT",52,7,7,14
"SBHT",53,2,2,4
"SBMS",1,6,6,12
"SBMS",2,6,6,12
"SBMS",3,6,6,12
"SBMS",4,6,6,12
"SBMS",5,6,6,12
"SBMS",6,7,7,14
"SBMS",7,6,7,13
"SBMS",8,6,6,12
"SBMS",9,7,7,14
"SBMS",10,7,7,14
"SBMS",11,7,7,14
"SBMS",12,5,5,10
"SBJA",1,16,15,31
"SBJA",2,15,15,30
"SBJA",3,14,14,28
"SBJA",4,13,13,26
"SBJA",5,13,13,26
"SBJA",6,13,13,26
"SBJA",7,13,13,26
"SBJA",8,13,13,26
"SBJA",9,13,13,26
"SBJA",10,13,13,26
"SBJA",11,13,13,26
"SBJA",12,14,15,29
"SBJA",13,1,1,2
"SBJA",31,1,1,2
"SBJA",32,3,3,6
"SBJA",33,3,3,6
"SBJA",34,4,4,8
"SBJA",35,2,2,4
"SBJA",36,4,4,8
"SBJA",37,3,3,6
"SBJA",38,3,3,6
"SBJA",39,3,3,6
"SBJA",40,4,4,8
"SBJA",41,3,3,6
"SBJA",42,3,3,6
"SBJA",43,3,3,6
"SBJA",44,4,4,8
"SBJA",45,6,6,12
"SBJA",46,6,6,12
"SBJA",47,6,6,12
"SBJA",48,6,6,12
"SBJA",49,7,7,14
"SBJA",50,7,7,14
"SBJA",51,7,7,14
"SBJA",52,7,7,14
"SBJA",53,3,3,6
"SBJD",7,0,2,2
"SBJD",12,1,0,1
"SBJD",13,1,1,2
"SBJD",15,2,1,3
"SBJD",16,2,2,4
"SBJD",17,4,4,8
"SBJD",18,3,3,6
"SBJD",19,5,5,10
"SBJD",20,4,5,9
"SBJD",21,6,6,12
"SBJD",22,7,7,14
"SBJD",23,8,8,16
"SBJD",24,5,8,13
"SBJD",25,11,11,22
"SBJD",26,6,7,13
"SBJD",27,8,7,15
"SBJD",28,9,11,20
"SBJD",29,10,11,21
"SBJD",30,10,12,22
"SBJD",31,9,9,18
"SBJD",32,14,13,27
"SBJD",33,9,10,19
"SBJD",34,6,8,14
"SBJD",35,11,10,21
"SBJD",36,8,9,17
"SBJD",37,11,10,21
"SBJD",38,12,12,24
"SBJD",39,13,13,26
"SBJD",40,9,11,20
"SBJD",41,8,10,18
"SBJD",42,7,9,16
"SBJD",43,11,11,22
"SBJD",44,2,4,6
"SBJD",45,10,10,20
"SBJD",46,11,12,23
"SBJD",47,12,10,22
"SBJD",48,9,8,17
"SBJD",49,11,12,23
"SBJD",50,9,9,18
"SBJD",51,4,7,11
"SBJD",52,8,8,16
"SBJD",53,3,2,5
"SBSV",1,647,638,1285
"SBSV",2,672,674,1346
"SBSV",3,658,658,1316
"SBSV",4,652,651,1303
"SBSV",5,644,642,1286
"SBSV",6,607,595,1202
"SBSV",7,618,622,1240
"SBSV",8,626,619,1245
"SBSV",9,621,626,1247
"SBSV",10,568,571,1139
"SBSV",11,573,576,1149
"SBSV",12,373,382,755
"SBSV",13,65,62,127
"SBSV",14,37,39,76
"SBSV",15,39,38,77
"SBSV",16,40,39,79
"SBSV",17,39,41,80
"SBSV",18,38,37,75
"SBSV",19,49,53,102
"SBSV",20,51,51,102
"SBSV",21,52,52,104
"SBSV",22,58,56,114
"SBSV",23,65,67,132
"SBSV",24,63,59,122
"SBSV",25,65,68,133
"SBSV",26,67,70,137
"SBSV",27,105,103,208
"SBSV",28,104,105,209
"SBSV",29,95,101,196
"SBSV",30,103,109,212
"SBSV",31,121,121,242
"SBSV",32,144,142,286
"SBSV",33,152,151,303
"SBSV",34,138,146,284
"SBSV",35,163,160,323
"SBSV",36,193,191,384
"SBSV",37,211,214,425
"SBSV",38,227,227,454
"SBSV",39,226,229,455
"SBSV",40,281,279,560
"SBSV",41,309,310,619
"SBSV",42,330,329,659
"SBSV",43,315,317,632
"SBSV",44,307,307,614
"SBSV",45,355,357,712
"SBSV",46,346,348,694
"SBSV",47,355,353,708
"SBSV",48,361,360,721
"SBSV",49,394,397,791
"SBSV",50,401,406,807
"SBSV",51,509,509,1018
"SBSV",52,522,526,1048
"SBSV",53,144,149,293
"SBSR",1,75,75,150
"SBSR",2,75,75,150
"SBSR",3,76,76,152
"SBSR",4,76,76,152
"SBSR",5,76,75,151
"SBSR",6,81,79,160
"SBSR",7,82,82,164
"SBSR",8,68,70,138
"SBSR",9,80,80,160
"SBSR",10,81,81,162
"SBSR",11,79,79,158
"SBSR",12,42,46,88
"SBSR",13,1,2,3
"SBSR",19,2,2,4
"SBSR",20,5,5,10
"SBSR",21,6,6,12
"SBSR",22,5,5,10
"SBSR",23,5,5,10
"SBSR",24,4,4,8
"SBSR",25,6,6,12
"SBSR",26,6,6,12
"SBSR",27,10,9,19
"SBSR",28,17,16,33
"SBSR",29,20,20,40
"SBSR",30,22,22,44
"SBSR",31,26,26,52
"SBSR",32,28,28,56
"SBSR",33,30,30,60
"SBSR",34,34,34,68
"SBSR",35,33,34,67
"SBSR",36,31,31,62
"SBSR",37,34,34,68
"SBSR",38,30,30,60
"SBSR",39,32,32,64
"SBSR",40,32,33,65
"SBSR",41,30,29,59
"SBSR",42,37,37,74
"SBSR",43,37,37,74
"SBSR",44,39,40,79
"SBSR",45,48,48,96
"SBSR",46,48,48,96
"SBSR",47,44,47,91
"SBSR",48,51,50,101
"SBSR",49,51,51,102
"SBSR",50,52,53,105
"SBSR",51,51,52,103
"SBSR",52,45,44,89
"SBSR",53,10,12,22
"SBML",1,17,17,34
"SBML",2,19,18,37
"SBML",3,19,19,38
"SBML",4,18,18,36
"SBML",5,19,19,38
"SBML",6,18,18,36
"SBML",7,19,19,38
"SBML",8,17,18,35
"SBML",9,18,20,38
"SBML",10,21,20,41
"SBML",11,20,20,40
"SBML",12,8,10,18
"SBML",27,6,5,11
"SBML",28,17,17,34
"SBML",29,17,16,33
"SBML",30,17,16,33
"SBML",31,16,16,32
"SBML",32,17,17,34
"SBML",33,17,17,34
"SBML",34,16,16,32
"SBML",35,17,17,34
"SBML",36,13,13,26
"SBML",37,13,12,25
"SBML",38,5,6,11
"SBML",39,5,5,10
"SBML",40,5,5,10
"SBML",41,5,5,10
"SBML",42,5,5,10
"SBML",43,5,5,10
"SBML",44,5,5,10
"SBML",45,11,11,22
"SBML",46,12,12,24
"SBML",47,10,11,21
"SBML",48,9,9,18
"SBML",49,6,6,12
"SBML",50,6,6,12
"SBML",51,6,6,12
"SBML",52,5,5,10
"SBML",53,2,2,4
"SBPL",1,46,43,89
"SBPL",2,55,54,109
"SBPL",3,54,53,107
"SBPL",4,55,54,109
"SBPL",5,54,51,105
"SBPL",6,41,43,84
"SBPL",7,42,41,83
"SBPL",8,35,35,70
"SBPL",9,40,41,81
"SBPL",10,41,41,82
"SBPL",11,38,39,77
"SBPL",12,35,35,70
"SBPL",13,3,2,5
"SBPL",14,2,2,4
"SBPL",15,3,3,6
"SBPL",16,4,4,8
"SBPL",17,7,7,14
"SBPL",18,7,7,14
"SBPL",19,6,6,12
"SBPL",20,8,8,16
"SBPL",21,6,6,12
"SBPL",22,8,8,16
"SBPL",23,8,8,16
"SBPL",24,9,9,18
"SBPL",25,11,11,22
"SBPL",26,11,11,22
"SBPL",27,13,13,26
"SBPL",28,14,14,28
"SBPL",29,16,16,32
"SBPL",30,14,14,28
"SBPL",31,15,15,30
"SBPL",32,16,16,32
"SBPL",33,16,16,32
"SBPL",34,16,16,32
"SBPL",35,17,17,34
"SBPL",36,18,18,36
"SBPL",37,20,20,40
"SBPL",38,24,24,48
"SBPL",39,24,24,48
"SBPL",40,25,24,49
"SBPL",41,23,23,46
"SBPL",42,26,26,52
"SBPL",43,26,26,52
"SBPL",44,24,23,47
"SBPL",45,30,30,60
"SBPL",46,29,29,58
"SBPL",47,28,28,56
"SBPL",48,28,28,56
"SBPL",49,28,28,56
"SBPL",50,28,30,58
"SBPL",51,41,40,81
"SBPL",52,30,32,62
"SBPL",53,7,10,17
"SBZM",1,15,15,30
"SBZM",2,17,17,34
"SBZM",3,16,16,32
"SBZM",4,16,16,32
"SBZM",5,17,17,34
"SBZM",6,18,18,36
"SBZM",7,19,19,38
"SBZM",8,14,14,28
"SBZM",9,14,14,28
"SBZM",10,19,19,38
"SBZM",11,17,17,34
"SBZM",12,7,7,14
"SBZM",33,2,2,4
"SBZM",34,5,5,10
"SBZM",35,5,5,10
"SBZM",36,8,8,16
"SBZM",37,6,5,11
"SBZM",38,8,8,16
"SBZM",39,8,8,16
"SBZM",40,11,11,22
"SBZM",41,11,11,22
"SBZM",42,12,12,24
"SBZM",43,13,13,26
"SBZM",44,12,12,24
"SBZM",45,13,13,26
"SBZM",46,14,14,28
"SBZM",47,13,13,26
"SBZM",48,13,13,26
"SBZM",49,9,9,18
"SBZM",50,10,10,20
"SBZM",51,7,7,14
"SBZM",52,7,7,14
"SBZM",53,2,2,4
"SBAT",1,6,6,12
"SBAT",2,7,7,14
"SBAT",3,7,7,14
"SBAT",4,7,7,14
"SBAT",5,7,7,14
"SBAT",6,6,6,12
"SBAT",7,6,7,13
"SBAT",8,5,5,10
"SBAT",9,6,6,12
"SBAT",10,7,7,14
"SBAT",11,7,7,14
"SBAT",12,5,5,10
"SBAT",28,1,1,2
"SBAT",29,4,4,8
"SBAT",30,4,4,8
"SBAT",31,4,4,8
"SBAT",32,4,4,8
"SBAT",33,4,4,8
"SBAT",34,4,4,8
"SBAT",35,5,5,10
"SBAT",36,5,5,10
"SBAT",37,7,7,14
"SBAT",38,7,7,14
"SBAT",39,7,7,14
"SBAT",40,7,7,14
"SBAT",41,5,5,10
"SBAT",42,7,7,14
"SBAT",43,7,7,14
"SBAT",44,7,7,14
"SBAT",45,7,6,13
"SBAT",46,7,7,14
"SBAT",47,7,7,14
"SBAT",48,8,8,16
"SBAT",49,8,8,16
"SBAT",50,7,7,14
"SBAT",51,8,8,16
"SBAT",52,4,4,8
"SBAT",53,2,2,4
"SBCG",1,113,109,222
"SBCG",2,121,121,242
"SBCG",3,120,121,241
"SBCG",4,121,121,242
"SBCG",5,120,120,240
"SBCG",6,119,120,239
"SBCG",7,118,118,236
"SBCG",8,99,98,197
"SBCG",9,120,119,239
"SBCG",10,117,120,237
"SBCG",11,114,113,227
"SBCG",12,67,73,140
"SBCG",13,16,17,33
"SBCG",14,15,15,30
"SBCG",15,13,13,26
"SBCG",16,14,13,27
"SBCG",17,13,14,27
"SBCG",18,10,11,21
"SBCG",19,10,15,25
"SBCG",20,13,14,27
"SBCG",21,14,14,28
"SBCG",22,14,14,28
"SBCG",23,14,14,28
"SBCG",24,18,18,36
"SBCG",25,23,24,47
"SBCG",26,27,27,54
"SBCG",27,33,33,66
"SBCG",28,34,33,67
"SBCG",29,36,36,72
"SBCG",30,38,37,75
"SBCG",31,40,40,80
"SBCG",32,47,47,94
"SBCG",33,52,50,102
"SBCG",34,57,57,114
"SBCG",35,56,56,112
"SBCG",36,63,64,127
"SBCG",37,58,57,115
"SBCG",38,63,62,125
"SBCG",39,62,61,123
"SBCG",40,64,64,128
"SBCG",41,66,63,129
"SBCG",42,73,78,151
"SBCG",43,73,75,148
"SBCG",44,67,65,132
"SBCG",45,70,68,138
"SBCG",46,71,71,142
"SBCG",47,72,70,142
"SBCG",48,69,68,137
"SBCG",49,75,75,150
"SBCG",50,73,74,147
"SBCG",51,81,78,159
"SBCG",52,73,71,144
"SBCG",53,22,22,44
"SBMK",1,30,30,60
"SBMK",2,36,36,72
"SBMK",3,35,35,70
"SBMK",4,31,31,62
"SBMK",5,33,33,66
"SBMK",6,33,33,66
"SBMK",7,34,35,69
"SBMK",8,26,27,53
"SBMK",9,34,32,66
"SBMK",10,33,34,67
"SBMK",11,30,30,60
"SBMK",12,12,13,25
"SBMK",13,3,3,6
"SBMK",14,3,3,6
"SBMK",15,3,3,6
"SBMK",16,3,3,6
"SBMK",17,3,3,6
"SBMK",18,2,2,4
"SBMK",19,3,3,6
"SBMK",20,3,3,6
"SBMK",21,3,3,6
"SBMK",22,3,3,6
"SBMK",23,3,3,6
"SBMK",24,2,2,4
"SBMK",25,3,3,6
"SBMK",26,3,3,6
"SBMK",27,3,4,7
"SBMK",28,3,3,6
"SBMK",29,4,4,8
"SBMK",30,7,8,15
"SBMK",31,7,7,14
"SBMK",32,7,7,14
"SBMK",33,7,7,14
"SBMK",34,8,8,16
"SBMK",35,11,11,22
"SBMK",36,14,14,28
"SBMK",37,15,15,30
"SBMK",38,16,17,33
"SBMK",39,16,16,32
"SBMK",40,18,16,34
"SBMK",41,19,18,37
"SBMK",42,22,23,45
"SBMK",43,19,18,37
"SBMK",44,22,21,43
"SBMK",45,27,28,55
"SBMK",46,23,22,45
"SBMK",47,24,24,48
"SBMK",48,26,26,52
"SBMK",49,27,27,54
"SBMK",50,27,27,54
"SBMK",51,28,28,56
"SBMK",52,18,18,36
"SBMK",53,4,6,10
"SBLE",1,3,3,6
"SBLE",2,3,3,6
"SBLE",3,3,3,6
"SBLE",4,2,2,4
"SBLE",5,2,2,4
"SBLE",6,2,2,4
"SBLE",7,2,2,4
"SBLE",8,2,2,4
"SBLE",9,2,2,4
"SBLE",10,2,2,4
"SBLE",11,2,2,4
"SBLE",12,1,1,2
"SBCT",1,573,573,1146
"SBCT",2,628,627,1255
"SBCT",3,614,614,1228
"SBCT",4,620,617,1237
"SBCT",5,612,612,1224
"SBCT",6,618,620,1238
"SBCT",7,629,630,1259
"SBCT",8,508,512,1020
"SBCT",9,595,594,1189
"SBCT",10,627,632,1259
"SBCT",11,600,604,1204
"SBCT",12,286,292,578
"SBCT",13,59,61,120
"SBCT",14,46,45,91
"SBCT",15,34,31,65
"SBCT",16,30,29,59
"SBCT",17,38,38,76
"SBCT",18,38,39,77
"SBCT",19,46,50,96
"SBCT",20,51,52,103
"SBCT",21,50,52,102
"SBCT",22,50,47,97
"SBCT",23,51,54,105
"SBCT",24,63,64,127
"SBCT",25,79,81,160
"SBCT",26,80,78,158
"SBCT",27,83,81,164
"SBCT",28,75,74,149
"SBCT",29,85,84,169
"SBCT",30,79,81,160
"SBCT",31,91,88,179
"SBCT",32,102,101,203
"SBCT",33,108,107,215
"SBCT",34,117,120,237
"SBCT",35,121,117,238
"SBCT",36,130,130,260
"SBCT",37,132,128,260
"SBCT",38,127,124,251
"SBCT",39,126,123,249
"SBCT",40,161,159,320
"SBCT",41,186,184,370
"SBCT",42,225,225,450
"SBCT",43,217,215,432
"SBCT",44,225,218,443
"SBCT",45,265,269,534
"SBCT",46,259,258,517
"SBCT",47,256,257,513
"SBCT",48,261,261,522
"SBCT",49,269,266,535
"SBCT",50,274,271,545
"SBCT",51,283,291,574
"SBCT",52,256,256,512
"SBCT",53,68,68,136
"SBSM",1,5,5,10
"SBSM",2,5,5,10
"SBSM",3,6,6,12
"SBSM",4,6,6,12
"SBSM",5,5,5,10
"SBSM",6,7,7,14
"SBSM",7,7,7,14
"SBSM",8,4,4,8
"SBSM",9,7,7,14
"SBSM",10,7,7,14
"SBSM",11,7,7,14
"SBSM",12,5,5,10
"SBSM",49,1,1,2
"SBSM",50,5,5,10
"SBSM",51,5,5,10
"SBSM",52,3,3,6
"SBSM",53,1,1,2
"SBBE",1,274,269,543
"SBBE",2,296,295,591
"SBBE",3,302,300,602
"SBBE",4,296,296,592
"SBBE",5,290,289,579
"SBBE",6,276,276,552
"SBBE",7,273,274,547
"SBBE",8,227,229,456
"SBBE",9,264,263,527
"SBBE",10,267,268,535
"SBBE",11,257,259,516
"SBBE",12,165,172,337
"SBBE",13,44,50,94
"SBBE",14,16,17,33
"SBBE",15,17,17,34
"SBBE",16,21,21,42
"SBBE",17,50,48,98
"SBBE",18,52,50,102
"SBBE",19,47,45,92
"SBBE",20,57,56,113
"SBBE",21,51,51,102
"SBBE",22,52,51,103
"SBBE",23,57,56,113
"SBBE",24,60,60,120
"SBBE",25,69,68,137
"SBBE",26,75,72,147
"SBBE",27,87,83,170
"SBBE",28,101,99,200
"SBBE",29,106,105,211
"SBBE",30,110,110,220
"SBBE",31,116,112,228
"SBBE",32,124,122,246
"SBBE",33,142,140,282
"SBBE",34,156,151,307
"SBBE",35,161,158,319
"SBBE",36,162,162,324
"SBBE",37,178,180,358
"SBBE",38,181,180,361
"SBBE",39,167,167,334
"SBBE",40,183,180,363
"SBBE",41,190,184,374
"SBBE",42,238,234,472
"SBBE",43,230,226,456
"SBBE",44,203,200,403
"SBBE",45,238,235,473
"SBBE",46,228,228,456
"SBBE",47,236,231,467
"SBBE",48,239,234,473
"SBBE",49,255,253,508
"SBBE",50,250,246,496
"SBBE",51,260,256,516
"SBBE",52,230,229,459
"SBBE",53,66,72,138
"SBCH",1,32,30,62
"SBCH",2,36,36,72
"SBCH",3,35,35,70
"SBCH",4,35,35,70
"SBCH",5,37,37,74
"SBCH",6,39,39,78
"SBCH",7,37,38,75
"SBCH",8,30,31,61
"SBCH",9,39,37,76
"SBCH",10,57,57,114
"SBCH",11,54,54,108
"SBCH",12,32,34,66
"SBCH",14,1,1,2
"SBCH",15,1,1,2
"SBCH",19,1,1,2
"SBCH",20,3,3,6
"SBCH",21,3,3,6
"SBCH",22,3,3,6
"SBCH",23,3,3,6
"SBCH",24,4,4,8
"SBCH",25,6,6,12
"SBCH",26,6,6,12
"SBCH",27,8,8,16
"SBCH",28,8,8,16
"SBCH",29,14,14,28
"SBCH",30,11,11,22
"SBCH",31,13,13,26
"SBCH",32,17,17,34
"SBCH",33,19,19,38
"SBCH",34,20,20,40
"SBCH",35,19,19,38
"SBCH",36,21,21,42
"SBCH",37,25,23,48
"SBCH",38,23,25,48
"SBCH",39,23,23,46
"SBCH",40,24,22,46
"SBCH",41,24,25,49
"SBCH",42,31,31,62
"SBCH",43,31,30,61
"SBCH",44,32,31,63
"SBCH",45,38,38,76
"SBCH",46,39,39,78
"SBCH",47,39,38,77
"SBCH",48,38,40,78
"SBCH",49,38,39,77
"SBCH",50,38,38,76
"SBCH",51,41,42,83
"SBCH",52,35,36,71
"SBCH",53,10,10,20
"SBIL",1,75,75,150
"SBIL",2,76,76,152
"SBIL",3,77,77,154
"SBIL",4,74,74,148
"SBIL",5,66,66,132
"SBIL",6,48,48,96
"SBIL",7,48,48,96
"SBIL",8,51,50,101
"SBIL",9,50,50,100
"SBIL",10,50,49,99
"SBIL",11,52,51,103
"SBIL",12,41,43,84
"SBIL",13,5,5,10
"SBIL",14,2,2,4
"SBIL",15,1,1,2
"SBIL",24,2,2,4
"SBIL",25,3,3,6
"SBIL",26,3,3,6
"SBIL",27,7,7,14
"SBIL",28,7,7,14
"SBIL",29,8,8,16
"SBIL",30,6,7,13
"SBIL",31,8,8,16
"SBIL",32,9,9,18
"SBIL",33,13,13,26
"SBIL",34,17,17,34
"SBIL",35,18,18,36
"SBIL",36,23,23,46
"SBIL",37,21,22,43
"SBIL",38,23,23,46
"SBIL",39,26,26,52
"SBIL",40,25,25,50
"SBIL",41,22,25,47
"SBIL",42,30,29,59
"SBIL",43,29,30,59
"SBIL",44,29,30,59
"SBIL",45,46,46,92
"SBIL",46,41,41,82
"SBIL",47,41,41,82
"SBIL",48,42,42,84
"SBIL",49,41,41,82
"SBIL",50,47,46,93
"SBIL",51,60,57,117
"SBIL",52,58,57,115
"SBIL",53,13,13,26
"SBNM",1,4,4,8
"SBNM",2,4,4,8
"SBNM",3,4,4,8
"SBNM",4,5,5,10
"SBNM",5,5,5,10
"SBNM",6,4,4,8
"SBNM",7,4,4,8
"SBNM",8,4,4,8
"SBNM",9,4,4,8
"SBNM",10,4,4,8
"SBNM",11,4,4,8
"SBNM",12,3,3,6
"SBSP",1,1753,1763,3516
"SBSP",2,1787,1780,3567
"SBSP",3,1769,1769,3538
"SBSP",4,1783,1779,3562
"SBSP",5,1744,1744,3488
"SBSP",6,1754,1758,3512
"SBSP",7,1766,1762,3528
"SBSP",8,1631,1630,3261
"SBSP",9,1751,1747,3498
"SBSP",10,1778,1777,3555
"SBSP",11,1671,1672,3343
"SBSP",12,759,760,1519
"SBSP",13,96,102,198
"SBSP",14,32,30,62
"SBSP",15,26,16,42
"SBSP",16,1,0,1
"SBSP",18,1,0,1
"SBSP",19,2,0,2
"SBSP",21,14,11,25
"SBSP",22,21,21,42
"SBSP",23,27,27,54
"SBSP",24,83,82,165
"SBSP",25,129,127,256
"SBSP",26,129,129,258
"SBSP",27,167,170,337
"SBSP",28,128,132,260
"SBSP",29,147,146,293
"SBSP",30,153,153,306
"SBSP",31,163,184,347
"SBSP",32,111,107,218
"SBSP",33,112,112,224
"SBSP",34,102,102,204
"SBSP",35,120,119,239
"SBSP",36,156,149,305
"SBSP",37,194,194,388
"SBSP",38,232,236,468
"SBSP",39,265,267,532
"SBSP",40,363,359,722
"SBSP",41,429,430,859
"SBSP",42,459,461,920
"SBSP",43,450,453,903
"SBSP",44,476,482,958
"SBSP",45,574,567,1141
"SBSP",46,575,574,1149
"SBSP",47,566,562,1128
"SBSP",48,582,595,1177
"SBSP",49,611,609,1220
"SBSP",50,607,606,1213
"SBSP",51,723,723,1446
"SBSP",52,726,734,1460
"SBSP",53,209,198,407
"SBFN",1,37,37,74
"SBFN",2,37,37,74
"SBFN",3,37,37,74
"SBFN",4,37,37,74
"SBFN",5,36,36,72
"SBFN",6,34,34,68
"SBFN",7,34,35,69
"SBFN",8,35,35,70
"SBFN",9,36,36,72
"SBFN",10,37,37,74
"SBFN",11,36,36,72
"SBFN",12,23,23,46
"SBFN",13,3,3,6
"SBFN",14,2,2,4
"SBFN",15,1,1,2
"SBFN",16,1,1,2
"SBFN",17,1,1,2
"SBFN",18,1,1,2
"SBFN",19,1,1,2
"SBFN",20,1,1,2
"SBFN",22,2,2,4
"SBFN",23,1,1,2
"SBFN",24,2,2,4
"SBFN",25,2,2,4
"SBFN",26,3,1,4
"SBFN",27,1,2,3
"SBFN",28,5,4,9
"SBFN",29,3,3,6
"SBFN",30,3,3,6
"SBFN",31,5,3,8
"SBFN",32,3,3,6
